GPS Reading,Lat (Degrees),Lon (Degrees),Velocity (MPH),Heading(Deg),Velocity (KPH)
0,52.391007,4.542186,41,21.790001,65
0,52.391007,4.542186,41,21.790001,65
1,52.391024,4.542197,41,22.0,65
0,52.391024,4.542197,41,22.0,65
0,52.391024,4.542197,41,22.0,65
1,52.39104,4.542207,41,22.110001,65
0,52.39104,4.542207,41,22.110001,65
0,52.39104,4.542207,41,22.110001,65
1,52.391056,4.542218,41,21.950001,65
0,52.391056,4.542218,41,21.950001,65
0,52.391056,4.542218,41,21.950001,65
1,52.391073,4.542228,41,22.200001,65
0,52.391073,4.542228,41,22.200001,65
0,52.391073,4.542228,41,22.200001,65
1,52.391089,4.542238,41,22.0,65
0,52.391089,4.542238,41,22.0,65
0,52.391089,4.542238,41,22.0,65
1,52.391105,4.542248,41,22.059999,65
0,52.391105,4.542248,41,22.059999,65
0,52.391105,4.542248,41,22.059999,65
1,52.391121,4.542258,41,21.98,65
0,52.391121,4.542258,41,21.98,65
0,52.391121,4.542258,41,21.98,65
1,52.39113,4.542268,41,22.040001,65
0,52.39113,4.542268,41,22.040001,65
0,52.39113,4.542268,41,22.040001,65
1,52.391146,4.542279,41,22.129999,65
0,52.391146,4.542279,41,22.129999,65
0,52.391146,4.542279,41,22.129999,65
1,52.391162,4.542289,40,22.17,64
0,52.391162,4.542289,40,22.17,64
0,52.391162,4.542289,40,22.17,64
1,52.391178,4.542299,41,22.25,65
0,52.391178,4.542299,41,22.25,65
0,52.391178,4.542299,41,22.25,65
1,52.391195,4.542309,40,22.27,64
0,52.391195,4.542309,40,22.27,64
0,52.391195,4.542309,40,22.27,64
1,52.391211,4.54232,40,22.620001,64
0,52.391211,4.54232,40,22.620001,64
0,52.391211,4.54232,40,22.620001,64
1,52.391227,4.54233,40,22.559999,64
0,52.391227,4.54233,40,22.559999,64
0,52.391227,4.54233,40,22.559999,64
1,52.391235,4.54234,39,22.629999,62
0,52.391235,4.54234,39,22.629999,62
0,52.391235,4.54234,39,22.629999,62
1,52.391252,4.542351,40,23.200001,64
0,52.391252,4.542351,40,23.200001,64
0,52.391252,4.542351,40,23.200001,64
1,52.391268,4.542361,39,23.1,62
0,52.391268,4.542361,39,23.1,62
0,52.391268,4.542361,39,23.1,62
1,52.391284,4.542372,39,23.549999,62
0,52.391284,4.542372,39,23.549999,62
0,52.391284,4.542372,39,23.549999,62
1,52.3913,4.542382,39,23.76,62
0,52.3913,4.542382,39,23.76,62
0,52.3913,4.542382,39,23.76,62
1,52.391309,4.542393,39,24.299999,62
0,52.391309,4.542393,39,24.299999,62
0,52.391309,4.542393,39,24.299999,62
1,52.391325,4.542404,39,24.389999,62
0,52.391325,4.542404,39,24.389999,62
0,52.391325,4.542404,39,24.389999,62
1,52.391341,4.542415,39,24.74,62
0,52.391341,4.542415,39,24.74,62
0,52.391341,4.542415,39,24.74,62
1,52.391357,4.542426,38,25.129999,61
0,52.391357,4.542426,38,25.129999,61
0,52.391357,4.542426,38,25.129999,61
1,52.391366,4.542437,38,25.52,61
0,52.391366,4.542437,38,25.52,61
0,52.391366,4.542437,38,25.52,61
1,52.391382,4.542448,38,25.639999,61
0,52.391382,4.542448,38,25.639999,61
0,52.391382,4.542448,38,25.639999,61
1,52.391398,4.542459,38,26.25,61
0,52.391398,4.542459,38,26.25,61
0,52.391398,4.542459,38,26.25,61
1,52.391406,4.542471,38,26.700001,61
0,52.391406,4.542471,38,26.700001,61
0,52.391406,4.542471,38,26.700001,61
1,52.391423,4.542482,38,26.969999,61
0,52.391423,4.542482,38,26.969999,61
0,52.391423,4.542482,38,26.969999,61
1,52.391439,4.542494,37,27.73,59
0,52.391439,4.542494,37,27.73,59
0,52.391439,4.542494,37,27.73,59
1,52.391447,4.542506,37,28.459999,59
0,52.391447,4.542506,37,28.459999,59
0,52.391447,4.542506,37,28.459999,59
1,52.391463,4.542518,37,28.83,59
0,52.391463,4.542518,37,28.83,59
0,52.391463,4.542518,37,28.83,59
1,52.391479,4.54253,37,29.620001,59
0,52.391479,4.54253,37,29.620001,59
0,52.391479,4.54253,37,29.620001,59
1,52.391488,4.542543,37,30.42,59
0,52.391488,4.542543,37,30.42,59
0,52.391488,4.542543,37,30.42,59
1,52.391504,4.542556,37,30.959999,59
0,52.391504,4.542556,37,30.959999,59
0,52.391504,4.542556,37,30.959999,59
1,52.391512,4.542568,37,31.57,59
0,52.391512,4.542568,37,31.57,59
0,52.391512,4.542568,37,31.57,59
1,52.391528,4.542582,36,32.43,57
0,52.391528,4.542582,36,32.43,57
0,52.391528,4.542582,36,32.43,57
1,52.391536,4.542595,36,33.119999,57
0,52.391536,4.542595,36,33.119999,57
0,52.391536,4.542595,36,33.119999,57
1,52.391553,4.542609,36,34.080002,57
0,52.391553,4.542609,36,34.080002,57
0,52.391553,4.542609,36,34.080002,57
1,52.391561,4.542623,36,34.91,57
0,52.391561,4.542623,36,34.91,57
0,52.391561,4.542623,36,34.91,57
1,52.391577,4.542638,36,35.720001,57
0,52.391577,4.542638,36,35.720001,57
0,52.391577,4.542638,36,35.720001,57
1,52.391585,4.542652,36,36.57,57
0,52.391585,4.542652,36,36.57,57
0,52.391585,4.542652,36,36.57,57
1,52.391593,4.542667,36,37.689999,57
0,52.391593,4.542667,36,37.689999,57
0,52.391593,4.542667,36,37.689999,57
1,52.39161,4.542682,35,38.470001,56
0,52.39161,4.542682,35,38.470001,56
0,52.39161,4.542682,35,38.470001,56
1,52.391618,4.542697,35,39.32,56
0,52.391618,4.542697,35,39.32,56
0,52.391618,4.542697,35,39.32,56
1,52.391626,4.542712,35,40.389999,56
0,52.391626,4.542712,35,40.389999,56
0,52.391626,4.542712,35,40.389999,56
1,52.391642,4.542728,35,41.360001,56
0,52.391642,4.542728,35,41.360001,56
0,52.391642,4.542728,35,41.360001,56
1,52.39165,4.542744,34,42.57,54
0,52.39165,4.542744,34,42.57,54
0,52.39165,4.542744,34,42.57,54
1,52.391659,4.542761,34,44.09,54
0,52.391659,4.542761,34,44.09,54
0,52.391659,4.542761,34,44.09,54
1,52.391667,4.542777,34,45.759998,54
0,52.391667,4.542777,34,45.759998,54
0,52.391667,4.542777,34,45.759998,54
1,52.391675,4.542794,34,46.790001,54
0,52.391675,4.542794,34,46.790001,54
0,52.391675,4.542794,34,46.790001,54
1,52.391683,4.542811,34,48.080002,54
0,52.391683,4.542811,34,48.080002,54
0,52.391683,4.542811,34,48.080002,54
1,52.391691,4.542828,33,49.220001,53
0,52.391691,4.542828,33,49.220001,53
0,52.391691,4.542828,33,49.220001,53
1,52.391699,4.542845,33,50.639999,53
0,52.391699,4.542845,33,50.639999,53
0,52.391699,4.542845,33,50.639999,53
1,52.391707,4.542862,32,51.799999,51
0,52.391707,4.542862,32,51.799999,51
0,52.391707,4.542862,32,51.799999,51
1,52.391715,4.54288,32,52.91,51
0,52.391715,4.54288,32,52.91,51
0,52.391715,4.54288,32,52.91,51
1,52.391724,4.542898,32,54.549999,51
0,52.391724,4.542898,32,54.549999,51
0,52.391724,4.542898,32,54.549999,51
1,52.391732,4.542916,32,55.73,51
0,52.391732,4.542916,32,55.73,51
0,52.391732,4.542916,32,55.73,51
1,52.39174,4.542934,32,57.0,51
0,52.39174,4.542934,32,57.0,51
0,52.39174,4.542934,32,57.0,51
1,52.391748,4.542952,32,59.02,51
0,52.391748,4.542952,32,59.02,51
0,52.391748,4.542952,32,59.02,51
1,52.391748,4.542971,31,60.639999,49
0,52.391748,4.542971,31,60.639999,49
0,52.391748,4.542971,31,60.639999,49
1,52.391756,4.54299,31,62.310001,49
0,52.391756,4.54299,31,62.310001,49
0,52.391756,4.54299,31,62.310001,49
1,52.391764,4.543008,31,64.339996,49
0,52.391764,4.543008,31,64.339996,49
0,52.391764,4.543008,31,64.339996,49
1,52.391764,4.543027,31,65.599998,49
0,52.391764,4.543027,31,65.599998,49
0,52.391764,4.543027,31,65.599998,49
1,52.391772,4.543046,30,67.209999,48
0,52.391772,4.543046,30,67.209999,48
0,52.391772,4.543046,30,67.209999,48
1,52.391772,4.543065,30,68.790001,48
0,52.391772,4.543065,30,68.790001,48
0,52.391772,4.543065,30,68.790001,48
1,52.391781,4.543084,30,70.860001,48
0,52.391781,4.543084,30,70.860001,48
0,52.391781,4.543084,30,70.860001,48
1,52.391781,4.543104,30,72.910004,48
0,52.391781,4.543104,30,72.910004,48
0,52.391781,4.543104,30,72.910004,48
1,52.391781,4.543123,29,74.970001,46
0,52.391781,4.543123,29,74.970001,46
0,52.391781,4.543123,29,74.970001,46
1,52.391789,4.543142,29,77.0,46
0,52.391789,4.543142,29,77.0,46
0,52.391789,4.543142,29,77.0,46
1,52.391789,4.543162,29,79.0,46
0,52.391789,4.543162,29,79.0,46
0,52.391789,4.543162,29,79.0,46
1,52.391789,4.543181,29,80.730003,46
0,52.391789,4.543181,29,80.730003,46
0,52.391789,4.543181,29,80.730003,46
1,52.391789,4.543201,29,83.099998,46
0,52.391789,4.543201,29,83.099998,46
0,52.391789,4.543201,29,83.099998,46
1,52.391789,4.543221,29,85.489998,46
0,52.391789,4.543221,29,85.489998,46
0,52.391789,4.543221,29,85.489998,46
1,52.391789,4.54324,29,87.589996,46
0,52.391789,4.54324,29,87.589996,46
0,52.391789,4.54324,29,87.589996,46
1,52.391789,4.54326,29,89.790001,46
0,52.391789,4.54326,29,89.790001,46
0,52.391789,4.54326,29,89.790001,46
1,52.391789,4.54328,29,92.150002,46
0,52.391789,4.54328,29,92.150002,46
0,52.391789,4.54328,29,92.150002,46
1,52.391789,4.543299,29,93.739998,46
0,52.391789,4.543299,29,93.739998,46
0,52.391789,4.543299,29,93.739998,46
1,52.391789,4.543319,29,95.980003,46
0,52.391789,4.543319,29,95.980003,46
0,52.391789,4.543319,29,95.980003,46
1,52.391789,4.543338,29,98.889999,46
0,52.391789,4.543338,29,98.889999,46
0,52.391789,4.543338,29,98.889999,46
1,52.391781,4.543357,29,101.269997,46
0,52.391781,4.543357,29,101.269997,46
0,52.391781,4.543357,29,101.269997,46
1,52.391781,4.543376,29,103.059998,46
0,52.391781,4.543376,29,103.059998,46
0,52.391781,4.543376,29,103.059998,46
1,52.391772,4.543395,29,105.230003,46
0,52.391772,4.543395,29,105.230003,46
0,52.391772,4.543395,29,105.230003,46
1,52.391772,4.543414,30,106.639999,48
0,52.391772,4.543414,30,106.639999,48
0,52.391772,4.543414,30,106.639999,48
1,52.391764,4.543434,30,108.769997,48
0,52.391764,4.543434,30,108.769997,48
0,52.391764,4.543434,30,108.769997,48
1,52.391764,4.543451,30,110.879997,48
0,52.391764,4.543451,30,110.879997,48
0,52.391764,4.543451,30,110.879997,48
1,52.391756,4.543469,30,113.629997,48
0,52.391756,4.543469,30,113.629997,48
0,52.391756,4.543469,30,113.629997,48
1,52.391748,4.543487,30,115.889999,48
0,52.391748,4.543487,30,115.889999,48
0,52.391748,4.543487,30,115.889999,48
1,52.391748,4.543504,30,118.360001,48
0,52.391748,4.543504,30,118.360001,48
0,52.391748,4.543504,30,118.360001,48
1,52.39174,4.543522,31,120.050003,49
0,52.39174,4.543522,31,120.050003,49
0,52.39174,4.543522,31,120.050003,49
1,52.391732,4.543538,31,121.980003,49
0,52.391732,4.543538,31,121.980003,49
0,52.391732,4.543538,31,121.980003,49
1,52.391724,4.543554,31,124.849998,49
0,52.391724,4.543554,31,124.849998,49
0,52.391724,4.543554,31,124.849998,49
1,52.391715,4.543569,31,127.440002,49
0,52.391715,4.543569,31,127.440002,49
0,52.391715,4.543569,31,127.440002,49
1,52.391707,4.543584,31,129.610001,49
0,52.391707,4.543584,31,129.610001,49
0,52.391707,4.543584,31,129.610001,49
1,52.391699,4.543598,31,131.919998,49
0,52.391699,4.543598,31,131.919998,49
0,52.391699,4.543598,31,131.919998,49
1,52.391683,4.543612,31,134.710007,49
0,52.391683,4.543612,31,134.710007,49
0,52.391683,4.543612,31,134.710007,49
1,52.391675,4.543626,31,136.779999,49
0,52.391675,4.543626,31,136.779999,49
0,52.391675,4.543626,31,136.779999,49
1,52.391667,4.543638,31,139.460007,49
0,52.391667,4.543638,31,139.460007,49
0,52.391667,4.543638,31,139.460007,49
1,52.391659,4.543651,31,141.029999,49
0,52.391659,4.543651,31,141.029999,49
0,52.391659,4.543651,31,141.029999,49
1,52.391642,4.543662,31,143.669998,49
0,52.391642,4.543662,31,143.669998,49
0,52.391642,4.543662,31,143.669998,49
1,52.391634,4.543674,31,145.610001,49
0,52.391634,4.543674,31,145.610001,49
0,52.391634,4.543674,31,145.610001,49
1,52.391626,4.543684,31,147.759995,49
0,52.391626,4.543684,31,147.759995,49
0,52.391626,4.543684,31,147.759995,49
1,52.39161,4.543694,32,149.729996,51
0,52.39161,4.543694,32,149.729996,51
0,52.39161,4.543694,32,149.729996,51
1,52.391602,4.543703,32,152.229996,51
0,52.391602,4.543703,32,152.229996,51
0,52.391602,4.543703,32,152.229996,51
1,52.391585,4.543712,32,154.119995,51
0,52.391585,4.543712,32,154.119995,51
0,52.391585,4.543712,32,154.119995,51
1,52.391577,4.54372,32,156.039993,51
0,52.391577,4.54372,32,156.039993,51
0,52.391577,4.54372,32,156.039993,51
1,52.391561,4.543728,32,158.149994,51
0,52.391561,4.543728,32,158.149994,51
0,52.391561,4.543728,32,158.149994,51
1,52.391553,4.543735,32,159.940002,51
0,52.391553,4.543735,32,159.940002,51
0,52.391553,4.543735,32,159.940002,51
1,52.391536,4.543741,32,161.899994,51
0,52.391536,4.543741,32,161.899994,51
0,52.391536,4.543741,32,161.899994,51
1,52.391528,4.543746,32,163.899994,51
0,52.391528,4.543746,32,163.899994,51
0,52.391528,4.543746,32,163.899994,51
1,52.391512,4.543752,33,165.710007,53
0,52.391512,4.543752,33,165.710007,53
0,52.391512,4.543752,33,165.710007,53
1,52.391496,4.543756,33,167.320007,53
0,52.391496,4.543756,33,167.320007,53
0,52.391496,4.543756,33,167.320007,53
1,52.391488,4.54376,33,169.229996,53
0,52.391488,4.54376,33,169.229996,53
0,52.391488,4.54376,33,169.229996,53
1,52.391471,4.543763,34,170.820007,54
0,52.391471,4.543763,34,170.820007,54
0,52.391471,4.543763,34,170.820007,54
1,52.391455,4.543765,34,172.429993,54
0,52.391455,4.543765,34,172.429993,54
0,52.391455,4.543765,34,172.429993,54
1,52.391447,4.543767,34,173.929993,54
0,52.391447,4.543767,34,173.929993,54
0,52.391447,4.543767,34,173.929993,54
1,52.391431,4.543769,34,175.490005,54
0,52.391431,4.543769,34,175.490005,54
0,52.391431,4.543769,34,175.490005,54
1,52.391414,4.543769,34,176.919998,54
0,52.391414,4.543769,34,176.919998,54
0,52.391414,4.543769,34,176.919998,54
1,52.391398,4.54377,34,178.25,54
0,52.391398,4.54377,34,178.25,54
0,52.391398,4.54377,34,178.25,54
1,52.39139,4.543769,34,179.589996,54
0,52.39139,4.543769,34,179.589996,54
0,52.39139,4.543769,34,179.589996,54
1,52.391374,4.543768,35,181.050003,56
0,52.391374,4.543768,35,181.050003,56
0,52.391374,4.543768,35,181.050003,56
1,52.391357,4.543767,35,182.460007,56
0,52.391357,4.543767,35,182.460007,56
0,52.391357,4.543767,35,182.460007,56
1,52.391341,4.543765,35,183.770004,56
0,52.391341,4.543765,35,183.770004,56
0,52.391341,4.543765,35,183.770004,56
1,52.391333,4.543763,36,185.110001,57
0,52.391333,4.543763,36,185.110001,57
0,52.391333,4.543763,36,185.110001,57
1,52.391317,4.54376,36,186.289993,57
0,52.391317,4.54376,36,186.289993,57
0,52.391317,4.54376,36,186.289993,57
1,52.3913,4.543756,36,187.699997,57
0,52.3913,4.543756,36,187.699997,57
0,52.3913,4.543756,36,187.699997,57
1,52.391284,4.543752,36,188.889999,57
0,52.391284,4.543752,36,188.889999,57
0,52.391284,4.543752,36,188.889999,57
1,52.391268,4.543747,36,190.059998,57
0,52.391268,4.543747,36,190.059998,57
0,52.391268,4.543747,36,190.059998,57
1,52.39126,4.543742,36,191.429993,57
0,52.39126,4.543742,36,191.429993,57
0,52.39126,4.543742,36,191.429993,57
1,52.391243,4.543736,37,192.550003,59
0,52.391243,4.543736,37,192.550003,59
0,52.391243,4.543736,37,192.550003,59
1,52.391227,4.54373,37,193.660004,59
0,52.391227,4.54373,37,193.660004,59
0,52.391227,4.54373,37,193.660004,59
1,52.391211,4.543723,37,194.850006,59
0,52.391211,4.543723,37,194.850006,59
0,52.391211,4.543723,37,194.850006,59
1,52.391195,4.543716,37,195.75,59
0,52.391195,4.543716,37,195.75,59
0,52.391195,4.543716,37,195.75,59
1,52.391187,4.543708,37,196.830002,59
0,52.391187,4.543708,37,196.830002,59
0,52.391187,4.543708,37,196.830002,59
1,52.39117,4.5437,37,197.759995,59
0,52.39117,4.5437,37,197.759995,59
0,52.39117,4.5437,37,197.759995,59
1,52.391154,4.543692,38,198.580002,61
0,52.391154,4.543692,38,198.580002,61
0,52.391154,4.543692,38,198.580002,61
1,52.391138,4.543683,38,199.470001,61
0,52.391138,4.543683,38,199.470001,61
0,52.391138,4.543683,38,199.470001,61
1,52.391121,4.543674,38,200.149994,61
0,52.391121,4.543674,38,200.149994,61
0,52.391121,4.543674,38,200.149994,61
1,52.391113,4.543664,38,201.100006,61
0,52.391113,4.543664,38,201.100006,61
0,52.391113,4.543664,38,201.100006,61
1,52.391097,4.543654,39,201.699997,62
0,52.391097,4.543654,39,201.699997,62
0,52.391097,4.543654,39,201.699997,62
1,52.391081,4.543644,39,202.399994,62
0,52.391081,4.543644,39,202.399994,62
0,52.391081,4.543644,39,202.399994,62
1,52.391064,4.543633,39,202.869995,62
0,52.391064,4.543633,39,202.869995,62
0,52.391064,4.543633,39,202.869995,62
1,52.391048,4.543622,39,203.699997,62
0,52.391048,4.543622,39,203.699997,62
0,52.391048,4.543622,39,203.699997,62
1,52.391032,4.543611,39,204.199997,62
0,52.391032,4.543611,39,204.199997,62
0,52.391032,4.543611,39,204.199997,62
1,52.391024,4.543599,40,204.600006,64
0,52.391024,4.543599,40,204.600006,64
0,52.391024,4.543599,40,204.600006,64
1,52.391007,4.543588,40,205.289993,64
0,52.391007,4.543588,40,205.289993,64
0,52.391007,4.543588,40,205.289993,64
1,52.390991,4.543576,40,205.509995,64
0,52.390991,4.543576,40,205.509995,64
0,52.390991,4.543576,40,205.509995,64
1,52.390975,4.543564,40,206.169998,64
0,52.390975,4.543564,40,206.169998,64
0,52.390975,4.543564,40,206.169998,64
1,52.390959,4.543552,41,206.309998,65
0,52.390959,4.543552,41,206.309998,65
0,52.390959,4.543552,41,206.309998,65
1,52.390951,4.543539,41,206.800003,65
0,52.390951,4.543539,41,206.800003,65
0,52.390951,4.543539,41,206.800003,65
1,52.390934,4.543526,41,207.070007,65
0,52.390934,4.543526,41,207.070007,65
0,52.390934,4.543526,41,207.070007,65
1,52.390918,4.543513,41,207.279999,65
0,52.390918,4.543513,41,207.279999,65
0,52.390918,4.543513,41,207.279999,65
1,52.390902,4.543501,41,207.410004,65
0,52.390902,4.543501,41,207.410004,65
0,52.390902,4.543501,41,207.410004,65
1,52.390885,4.543488,41,207.520004,65
0,52.390885,4.543488,41,207.520004,65
0,52.390885,4.543488,41,207.520004,65
1,52.390869,4.543475,41,207.539993,65
0,52.390869,4.543475,41,207.539993,65
0,52.390869,4.543475,41,207.539993,65
1,52.390861,4.543462,41,207.660004,65
0,52.390861,4.543462,41,207.660004,65
0,52.390861,4.543462,41,207.660004,65
1,52.390845,4.543449,42,207.740005,67
0,52.390845,4.543449,42,207.740005,67
0,52.390845,4.543449,42,207.740005,67
1,52.390828,4.543436,42,207.919998,67
0,52.390828,4.543436,42,207.919998,67
0,52.390828,4.543436,42,207.919998,67
1,52.390812,4.543422,42,207.850006,67
0,52.390812,4.543422,42,207.850006,67
0,52.390812,4.543422,42,207.850006,67
1,52.390796,4.54341,42,207.720001,67
0,52.390796,4.54341,42,207.720001,67
0,52.390796,4.54341,42,207.720001,67
1,52.39078,4.543397,42,207.710007,67
0,52.39078,4.543397,42,207.710007,67
0,52.39078,4.543397,42,207.710007,67
1,52.390763,4.543383,42,207.660004,67
0,52.390763,4.543383,42,207.660004,67
0,52.390763,4.543383,42,207.660004,67
1,52.390747,4.54337,42,207.490005,67
0,52.390747,4.54337,42,207.490005,67
0,52.390747,4.54337,42,207.490005,67
1,52.390739,4.543357,42,207.389999,67
0,52.390739,4.543357,42,207.389999,67
0,52.390739,4.543357,42,207.389999,67
1,52.390723,4.543344,43,207.179993,69
0,52.390723,4.543344,43,207.179993,69
0,52.390723,4.543344,43,207.179993,69
1,52.390706,4.54333,43,207.009995,69
0,52.390706,4.54333,43,207.009995,69
0,52.390706,4.54333,43,207.009995,69
1,52.39069,4.543318,43,206.830002,69
0,52.39069,4.543318,43,206.830002,69
0,52.39069,4.543318,43,206.830002,69
1,52.390674,4.543305,43,206.419998,69
0,52.390674,4.543305,43,206.419998,69
0,52.390674,4.543305,43,206.419998,69
1,52.390658,4.543292,43,206.130005,69
0,52.390658,4.543292,43,206.130005,69
0,52.390658,4.543292,43,206.130005,69
1,52.390641,4.54328,43,205.610001,69
0,52.390641,4.54328,43,205.610001,69
0,52.390641,4.54328,43,205.610001,69
1,52.390625,4.543267,44,205.350006,70
0,52.390625,4.543267,44,205.350006,70
0,52.390625,4.543267,44,205.350006,70
1,52.390609,4.543255,44,204.759995,70
0,52.390609,4.543255,44,204.759995,70
0,52.390609,4.543255,44,204.759995,70
1,52.390592,4.543244,44,203.910004,70
0,52.390592,4.543244,44,203.910004,70
0,52.390592,4.543244,44,203.910004,70
1,52.390576,4.543232,44,203.479996,70
0,52.390576,4.543232,44,203.479996,70
0,52.390576,4.543232,44,203.479996,70
1,52.39056,4.543221,44,202.800003,70
0,52.39056,4.543221,44,202.800003,70
0,52.39056,4.543221,44,202.800003,70
1,52.390544,4.543209,44,202.410004,70
0,52.390544,4.543209,44,202.410004,70
0,52.390544,4.543209,44,202.410004,70
1,52.390527,4.543199,44,201.649994,70
0,52.390527,4.543199,44,201.649994,70
0,52.390527,4.543199,44,201.649994,70
1,52.390503,4.543188,44,201.110001,70
0,52.390503,4.543188,44,201.110001,70
0,52.390503,4.543188,44,201.110001,70
1,52.390487,4.543178,44,200.679993,70
0,52.390487,4.543178,44,200.679993,70
0,52.390487,4.543178,44,200.679993,70
1,52.39047,4.543168,44,199.75,70
0,52.39047,4.543168,44,199.75,70
0,52.39047,4.543168,44,199.75,70
1,52.390454,4.543158,44,199.25,70
0,52.390454,4.543158,44,199.25,70
0,52.390454,4.543158,44,199.25,70
1,52.390438,4.543149,44,198.740005,70
0,52.390438,4.543149,44,198.740005,70
0,52.390438,4.543149,44,198.740005,70
1,52.390422,4.54314,44,197.940002,70
0,52.390422,4.54314,44,197.940002,70
0,52.390422,4.54314,44,197.940002,70
1,52.390405,4.543131,44,197.529999,70
0,52.390405,4.543131,44,197.529999,70
0,52.390405,4.543131,44,197.529999,70
1,52.390389,4.543123,44,196.820007,70
0,52.390389,4.543123,44,196.820007,70
0,52.390389,4.543123,44,196.820007,70
1,52.390365,4.543115,44,196.289993,70
0,52.390365,4.543115,44,196.289993,70
0,52.390365,4.543115,44,196.289993,70
1,52.390348,4.543107,44,195.770004,70
0,52.390348,4.543107,44,195.770004,70
0,52.390348,4.543107,44,195.770004,70
1,52.390332,4.543099,44,195.110001,70
0,52.390332,4.543099,44,195.110001,70
0,52.390332,4.543099,44,195.110001,70
1,52.390316,4.543092,44,194.660004,70
0,52.390316,4.543092,44,194.660004,70
0,52.390316,4.543092,44,194.660004,70
1,52.390299,4.543085,44,194.110001,70
0,52.390299,4.543085,44,194.110001,70
0,52.390299,4.543085,44,194.110001,70
1,52.390283,4.543078,44,193.5,70
0,52.390283,4.543078,44,193.5,70
0,52.390283,4.543078,44,193.5,70
1,52.390259,4.543071,44,193.210007,70
0,52.390259,4.543071,44,193.210007,70
0,52.390259,4.543071,44,193.210007,70
1,52.390243,4.543065,44,192.75,70
0,52.390243,4.543065,44,192.75,70
0,52.390243,4.543065,44,192.75,70
1,52.390226,4.543059,44,192.369995,70
0,52.390226,4.543059,44,192.369995,70
0,52.390226,4.543059,44,192.369995,70
1,52.39021,4.543053,44,191.850006,70
0,52.39021,4.543053,44,191.850006,70
0,52.39021,4.543053,44,191.850006,70
1,52.390194,4.543048,44,191.320007,70
0,52.390194,4.543048,44,191.320007,70
0,52.390194,4.543048,44,191.320007,70
1,52.390169,4.543042,44,190.770004,70
0,52.390169,4.543042,44,190.770004,70
0,52.390169,4.543042,44,190.770004,70
1,52.390153,4.543037,44,190.419998,70
0,52.390153,4.543037,44,190.419998,70
0,52.390153,4.543037,44,190.419998,70
1,52.390137,4.543032,44,190.059998,70
0,52.390137,4.543032,44,190.059998,70
0,52.390137,4.543032,44,190.059998,70
1,52.39012,4.543027,44,189.600006,70
0,52.39012,4.543027,44,189.600006,70
0,52.39012,4.543027,44,189.600006,70
1,52.390104,4.543022,45,189.229996,72
0,52.390104,4.543022,45,189.229996,72
0,52.390104,4.543022,45,189.229996,72
1,52.39008,4.543018,44,188.729996,70
0,52.39008,4.543018,44,188.729996,70
0,52.39008,4.543018,44,188.729996,70
1,52.390063,4.543014,45,188.559998,72
0,52.390063,4.543014,45,188.559998,72
0,52.390063,4.543014,45,188.559998,72
1,52.390047,4.543009,45,188.300003,72
0,52.390047,4.543009,45,188.300003,72
0,52.390047,4.543009,45,188.300003,72
1,52.390031,4.543005,45,187.910004,72
0,52.390031,4.543005,45,187.910004,72
0,52.390031,4.543005,45,187.910004,72
1,52.390007,4.543001,45,187.660004,72
0,52.390007,4.543001,45,187.660004,72
0,52.390007,4.543001,45,187.660004,72
1,52.38999,4.542998,45,187.300003,72
0,52.38999,4.542998,45,187.300003,72
0,52.38999,4.542998,45,187.300003,72
1,52.389974,4.542994,45,186.910004,72
0,52.389974,4.542994,45,186.910004,72
0,52.389974,4.542994,45,186.910004,72
1,52.389958,4.542991,45,186.660004,72
0,52.389958,4.542991,45,186.660004,72
0,52.389958,4.542991,45,186.660004,72
1,52.389933,4.542988,45,186.529999,72
0,52.389933,4.542988,45,186.529999,72
0,52.389933,4.542988,45,186.529999,72
1,52.389917,4.542985,45,186.080002,72
0,52.389917,4.542985,45,186.080002,72
0,52.389917,4.542985,45,186.080002,72
1,52.389901,4.542981,45,185.830002,72
0,52.389901,4.542981,45,185.830002,72
0,52.389901,4.542981,45,185.830002,72
1,52.389884,4.542978,45,185.619995,72
0,52.389884,4.542978,45,185.619995,72
0,52.389884,4.542978,45,185.619995,72
1,52.38986,4.542976,45,185.039993,72
0,52.38986,4.542976,45,185.039993,72
0,52.38986,4.542976,45,185.039993,72
1,52.389844,4.542973,45,185.130005,72
0,52.389844,4.542973,45,185.130005,72
0,52.389844,4.542973,45,185.130005,72
1,52.389827,4.542971,45,184.729996,72
0,52.389827,4.542971,45,184.729996,72
0,52.389827,4.542971,45,184.729996,72
1,52.389811,4.542969,45,184.369995,72
0,52.389811,4.542969,45,184.369995,72
0,52.389811,4.542969,45,184.369995,72
1,52.389787,4.542967,45,184.149994,72
0,52.389787,4.542967,45,184.149994,72
0,52.389787,4.542967,45,184.149994,72
1,52.389771,4.542965,45,183.740005,72
0,52.389771,4.542965,45,183.740005,72
0,52.389771,4.542965,45,183.740005,72
1,52.389754,4.542963,45,183.529999,72
0,52.389754,4.542963,45,183.529999,72
0,52.389754,4.542963,45,183.529999,72
1,52.38973,4.542961,45,183.259995,72
0,52.38973,4.542961,45,183.259995,72
0,52.38973,4.542961,45,183.259995,72
1,52.389714,4.54296,45,183.110001,72
0,52.389714,4.54296,45,183.110001,72
0,52.389714,4.54296,45,183.110001,72
1,52.389697,4.542959,45,182.720001,72
0,52.389697,4.542959,45,182.720001,72
0,52.389697,4.542959,45,182.720001,72
